URL,Fiyat,il,Ilce,Mahalle,Baslik,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Aidat,İlan Oluşturma Tarihi,Kira Getirisi,Balkon Durumu,Kattaki Daire Sayısı,Balkon Sayısı,WC Sayısı,Ada,Parsel,Yapı Durumu,Yapı Tipi,İpotek Durumu,Banyo Metrekare,Salon Metrekare,WC Metrekare,Görüntülü Gezilebilir mi?,Zemin Etüdü,Balkon Tipi,Pafta,Balkon Metrekare
https://www.emlakjet.com/ilan/bornova-da-mevlana-mah-cadde-ustu-satilik-31-dogalgazli-daire-18442128,5.700.000TL,İzmir,Bornova,Mevlana Mahallesi,,18442128.0,18 Kasım 2025,Konut,Satılık,Daire,98 m²,110 m²,3+1,5-10,1.Kat,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18442128İlan Oluşturma Tarihi18 Kasım 2025İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare98 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYapı Durumuİkinci ElTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,18 Kasım 2025,,,,,,,,İkinci El,,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-bornova-merkezde-satilik-genis-ara-kat-41-daire-18326254,7.750.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18326254.0,30 Ekim 2025,Konut,Satılık,Daire,150 m²,170 m²,4+1,21 Ve Üzeri,2.Kat,8.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18326254İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare150 m²Brüt Metrekare170 m²Oda Sayısı4+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-den-10-yuksek-giris-2-yillik-mus-girsli-satilik-daire-18492232,2.000.000TL,İzmir,Bornova,Kızılay Mahallesi,,18492232.0,26 Kasım 2025,Konut,Satılık,Daire,24 m²,45 m²,Stüdyo,2,Yüksek Giriş,2.0,Isıtma Yok,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18492232İlan Oluşturma Tarihi26 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare24 m²Brüt Metrekare45 m²Oda SayısıStüdyoBinanın Yaşı2Bulunduğu KatYüksek GirişBinanın Kat Sayısı2Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,26 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/turpa-otuzbes-ten-pinarbas-inda-ferah-kullanisli-merkezi-daire-18379581,4.250.000TL,İzmir,Bornova,Kemalpaşa Mahallesi,,18379581.0,08 Kasım 2025,Konut,Satılık,Daire,135 m²,145 m²,3+1,21 Ve Üzeri,4.Kat,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18379581İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare135 m²Brüt Metrekare145 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat4.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/izev-moon-life-projesinde-21-satilik-daire-18411934,4.395.000TL,İzmir,Bornova,Kemalpaşa Mahallesi,,18411934.0,13 Kasım 2025,Konut,Satılık,Daire,56 m²,62 m²,2+1,0 (Yeni),1.Kat,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18411934İlan Oluşturma Tarihi13 Kasım 2025İlan Güncelleme Tarihi13 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare56 m²Brüt Metrekare62 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,13 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-ataturk-mah-satilik-3-katli-bina-cb-ph-18344053,12.000.000TL,İzmir,Bornova,Ergene Mahallesi,,18344053.0,24 Kasım 2025,Konut,Satılık,Bina,149 m²,165 m²,2+1,21 Ve Üzeri,,3.0,Kombi Doğalgaz,Boş,Bilinmiyor,,Müstakil Tapulu,Hayır,Boş,Yok,Yok,Genel Fiyat,İlan Numarası18344053İlan Oluşturma Tarihi01 Kasım 2025İlan Güncelleme Tarihi24 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare149 m²Brüt Metrekare165 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo SayısıYokFiyat DurumuGenel FiyatDaha Fazla Gör,,01 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-erzene-mah-31-ici-bakimli-ara-kat-satilik-daire-18484325,5.950.000TL,İzmir,Bornova,Erzene Mahallesi,,18484325.0,27 Kasım 2025,Konut,Satılık,Daire,127 m²,135 m²,3+1,21 Ve Üzeri,5.Kat,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18484325İlan Oluşturma Tarihi24 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare127 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,24 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/fb-gayrimenkul-den-cicekli-koy-de-satilik-bahceli-mustakil-ev-18389324,5.000.000TL,İzmir,Bornova,Yakaköy Mahallesi,,18389324.0,09 Kasım 2025,Konut,Satılık,Müstakil Ev,90 m²,500 m²,2+1,2,,1.0,Sobalı,Boş,Krediye Uygun Değil,Bilinmiyor,Hisseli Tapu,Hayır,Eşyalı,Var,1,Genel Fiyat,İlan Numarası18389324İlan Güncelleme Tarihi09 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare90 m²Brüt Metrekare500 m²Oda Sayısı2+1Binanın Yaşı2Binanın Kat Sayısı1Isıtma TipiSobalıKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuHisseli TapuEşya DurumuEşyalıSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-goldiva-kuzey-de-net-145-m2-31-satilik-daire-18411947,10.900.000TL,İzmir,Bornova,Rafet Paşa Mahallesi,,18411947.0,27 Kasım 2025,Konut,Satılık,Daire,145 m²,183 m²,3+1,21 Ve Üzeri,6.Kat,16.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,Yok,2,Genel Fiyat,İlan Numarası18411947İlan Oluşturma Tarihi13 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare145 m²Brüt Metrekare183 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat6.KatBinanın Kat Sayısı16Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırAidat2800 TLTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,2800 TL,13 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ege-unv-hastanesi-ve-metroya-5-dk-11-satilik-daire-18452892,3.900.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18452892.0,19 Kasım 2025,Konut,Satılık,Daire,30 m²,45 m²,1+1,21 Ve Üzeri,3.Kat,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18452892İlan Oluşturma Tarihi19 Kasım 2025İlan Güncelleme Tarihi19 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare30 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırAidat400 TLTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,400 TL,19 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/folkart-incity-havuz-peyzaj-cephe-satilik-11-daire-18393535,8.250.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18393535.0,10 Kasım 2025,Konut,Satılık,Daire,46 m²,58 m²,1+1,21 Ve Üzeri,2.Kat,28.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18393535İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare46 m²Brüt Metrekare58 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı28Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-da-muhtesem-konumda-satilik-esyali-21-daire-18385401,8.750.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18385401.0,18 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,21 Ve Üzeri,2.Kat,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası18385401İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/camdibi-nde-tek-tapu-3-katli-bina-18334175,4.750.000TL,İzmir,Bornova,Tuna Mahallesi,,18334175.0,20 Kasım 2025,Konut,Satılık,Bina,360 m²,361 m²,3+1,21 Ve Üzeri,,2.0,Klimalı,Boş,Bilinmiyor,,Müstakil Tapulu,Hayır,,Yok,Yok,Genel Fiyat,İlan Numarası18334175İlan Oluşturma Tarihi31 Ekim 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare360 m²Brüt Metrekare361 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırTakasYokBanyo SayısıYokFiyat DurumuGenel FiyatDaha Fazla Gör,,31 Ekim 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kw-cobans-tan-altindag-da-arsa-fiyatina-mustakil-ev-18491237,1.800.000TL,İzmir,Bornova,Merkez Mahallesi,,18491237.0,27 Kasım 2025,Konut,Satılık,Müstakil Ev,120 m²,130 m²,2+1,21 Ve Üzeri,,1.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Müstakil Tapulu,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18491237İlan Oluşturma Tarihi25 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare120 m²Brüt Metrekare130 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı1Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuMüstakil Tapuluİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşKira Getirisi20000 TLTakasYokBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık TerasBalkon Metrekare40 m²Salon Metrekare30 m²WC Sayısı1WC Metrekare4 m²Ada7561Parsel3Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,,25 Kasım 2025,20000 TL,Var,,1.0,1.0,7561.0,3.0,İkinci El,Betonarme,Yok,5 m²,30 m²,4 m²,Evet,Var,Açık Teras,,40 m²
https://www.emlakjet.com/ilan/15-remax-best-berk-meralden-avcilar-effectte-11-satilik-daire-18348049,5.175.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18348049.0,03 Kasım 2025,Konut,Satılık,Daire,45 m²,60 m²,1+1,5-10,6.Kat,7.0,VRV,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Evet,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası18348049İlan Güncelleme Tarihi03 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat6.KatBinanın Kat Sayısı7Isıtma TipiVRVKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kamiltunca-caddesine-yakin-satilik-31-bahceli-daire-18345471,3.700.000TL,İzmir,Bornova,Koşukavak Mahallesi,,18345471.0,03 Kasım 2025,Konut,Satılık,Daire,120 m²,149 m²,3+1,21 Ve Üzeri,Yüksek Giriş,3.0,Isıtma Yok,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18345471İlan Güncelleme Tarihi03 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare149 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı3Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-erzene-mahallesi-41-yuksek-kira-getirili-satilik-daire-18450699,5.950.000TL,İzmir,Bornova,Erzene Mahallesi,,18450699.0,27 Kasım 2025,Konut,Satılık,Daire,145 m²,150 m²,4+1,21 Ve Üzeri,7.Kat,7.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18450699İlan Oluşturma Tarihi19 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare145 m²Brüt Metrekare150 m²Oda Sayısı4+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat7.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,19 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/satilik-mustakil-ev-camdibi-izmir-bornova-uckatli-18416215,4.600.000TL,İzmir,Bornova,Yıldırım Beyazıt Mahallesi,,18416215.0,14 Kasım 2025,Konut,Satılık,Müstakil Ev,100 m²,111 m²,3+1,16-20,,3.0,Klimalı,Kiracı Oturuyor,Bilinmiyor,,Müstakil Tapulu,Hayır,,,1,Genel Fiyat,İlan Numarası18416215İlan Güncelleme Tarihi14 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare100 m²Brüt Metrekare111 m²Oda Sayısı3+1Binanın Yaşı16-20Binanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/onu-cok-acik-ferah-21-satilik-daire-18461450,3.695.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18461450.0,21 Kasım 2025,Konut,Satılık,Daire,87 m²,105 m²,2+1,21 Ve Üzeri,4.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18461450İlan Güncelleme Tarihi21 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare87 m²Brüt Metrekare105 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/modda-bulvar-11-yuksek-kira-getirili-satilik-daire-18459236,4.190.000TL,İzmir,Bornova,Koşukavak Mahallesi,,18459236.0,20 Kasım 2025,Konut,Satılık,Daire,41 m²,58 m²,1+1,1,12.Kat,24.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Bilinmiyor,,Kat İrtifakı,Hayır,,Var,1,Genel Fiyat,İlan Numarası18459236İlan Oluşturma Tarihi20 Kasım 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare41 m²Brüt Metrekare58 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu Kat12.KatBinanın Kat Sayısı24Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,20 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kizilay-mah-nde-deniz-manzarali-somineli-satilik-21-daire-18467534,5.250.000TL,İzmir,Bornova,Kızılay Mahallesi,,18467534.0,22 Kasım 2025,Konut,Satılık,Daire,125 m²,135 m²,2+1,21 Ve Üzeri,3.Kat,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18467534İlan Oluşturma Tarihi22 Kasım 2025İlan Güncelleme Tarihi22 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare125 m²Brüt Metrekare135 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,22 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-inonu-de-165m-genis-daire-18419022,10.600.000TL,İzmir,Bornova,İnönü Mahallesi,,18419022.0,14 Kasım 2025,Konut,Satılık,Daire,155 m²,165 m²,3+1,21 Ve Üzeri,3.Kat,3.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,Var,2,Genel Fiyat,İlan Numarası18419022İlan Güncelleme Tarihi14 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare155 m²Brüt Metrekare165 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-erzene-mahallesinde-esyali-dogalgazli-21-bahce-kati-18326258,4.800.000TL,İzmir,Bornova,Erzene Mahallesi,,18326258.0,30 Ekim 2025,Konut,Satılık,Daire,85 m²,90 m²,2+1,11-15,Yüksek Giriş,6.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Yok,2,Genel Fiyat,İlan Numarası18326258İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı11-15Bulunduğu KatYüksek GirişBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
