URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Yapı Durumu,Yapı Tipi,Kira Getirisi,Balkon Durumu,Balkon Sayısı,Balkon Tipi,İpotek Durumu,Aidat,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Ada,Parsel,Görüntülü Gezilebilir mi?,Zemin Etüdü,Kattaki Daire Sayısı
https://www.emlakjet.com/ilan/bornova-erzene-mah-merkezi-lokasyon-satilik-21-daire-18160060,5.450.000 TL,,İzmir,Bornova,Erzene Mahallesi,18160060,,03 Ekim 2025,Konut,Satılık,Daire,45 m²,59 m²,2+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18160060İlan Güncelleme Tarihi03 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare45 m²Brüt Metrekare59 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-emlak-tan-bornova-altindag-da-satilik-2-bina-18206155,6.500.000 TL,,İzmir,Bornova,Doğanlar Mahallesi,18206155,,08 Ekim 2025,Konut,Satılık,Bina,100 m²,110 m²,3+1,16-20,,4,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası18206155İlan Güncelleme Tarihi08 Ekim 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı16-20Binanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırKira Getirisi70000 TLBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,70000 TL,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-trademark-pi-sitesinde-full-esyali-satilik-11-18059827,6.575.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18059827,,18 Ekim 2025,Konut,Satılık,Daire,43 m²,60 m²,1+1,1,9.Kat,10,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası18059827İlan Güncelleme Tarihi18 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare43 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu Kat9.KatBinanın Kat Sayısı10Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-terasli-sifir-41-tripleks-satilik-villa-18075445,21.000.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18075445,,29 Eylül 2025,Konut,Satılık,Villa,200 m²,240 m²,4+1,0 (Yeni),,3,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası18075445İlan Güncelleme Tarihi29 Eylül 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare200 m²Brüt Metrekare240 m²Oda Sayısı4+1Binanın Yaşı0 (Yeni)Binanın Kat Sayısı3Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kazim-dirik-mah-satilik-31-daire-18295227,4.200.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18295227,,24 Ekim 2025,Konut,Satılık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,6.Kat,7,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18295227İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat6.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kizilay-mahallesinde-11-dogalgazli-satilik-daire-18091068,2.885.000 TL,,İzmir,Bornova,Kızılay Mahallesi,18091068,19 Eylül 2025,26 Kasım 2025,Konut,Satılık,Daire,38 m²,44 m²,1+1,5-10,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,,Var,1,Genel Fiyat,İlan Numarası18091068İlan Oluşturma Tarihi19 Eylül 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare38 m²Brüt Metrekare44 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,Betonarme,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/modda-bulvar-11-yuksek-kira-getirili-satilik-daire-18175571,4.250.000 TL,,İzmir,Bornova,Koşukavak Mahallesi,18175571,,07 Ekim 2025,Konut,Satılık,Daire,41 m²,58 m²,1+1,1,12.Kat,24,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Evet,Boş,Var,1,Genel Fiyat,İlan Numarası18175571İlan Güncelleme Tarihi07 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare41 m²Brüt Metrekare58 m²Oda Sayısı1+1Binanın Yaşı1Bulunduğu Kat12.KatBinanın Kat Sayısı24Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-bornova-dan-karacam-da-satilik-42-dubleks-villa-18292203,13.750.000 TL,,İzmir,Bornova,Karaçam Mahallesi,18292203,,24 Ekim 2025,Konut,Satılık,Villa,160 m²,1.053 m²,4+2,21 Ve Üzeri,,2,Klimalı,Boş,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Hayır,Boş,Yok,2,Genel Fiyat,İlan Numarası18292203İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare160 m²Brüt Metrekare1.053 m²Oda Sayısı4+2Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluEşya DurumuBoşSite İçerisindeHayırTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-avcilar-prestijde-full-esyali-21-satilik-daire-18121098,7.250.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18121098,25 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,78 m²,90 m²,2+1,5-10,1.Kat,7,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Eşyalı,Var,1,Genel Fiyat,İlan Numarası18121098İlan Oluşturma Tarihi25 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare78 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı7Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuEşyalıTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kazimdirik-mh-myvia-bahce-satilik-11-daire-18094955,4.850.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18094955,,21 Eylül 2025,Konut,Satılık,Daire,40 m²,55 m²,1+1,5-10,4.Kat,7,VRV,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Yok,1,Genel Fiyat,İlan Numarası18094955İlan Güncelleme Tarihi21 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu Kat4.KatBinanın Kat Sayısı7Isıtma TipiVRVKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/11-tugyan-can-koc-tan-varyant-tower-11-satilik-daire-18196272,4.550.000 TL,,İzmir,Bornova,Rafet Paşa Mahallesi,18196272,,11 Kasım 2025,Konut,Satılık,Daire,36 m²,60 m²,1+1,3,3.Kat,25,VRV,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18196272İlan Güncelleme Tarihi11 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare36 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı3Bulunduğu Kat3.KatBinanın Kat Sayısı25Isıtma TipiVRVKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/acil-isikkent-yakini-umit-mah-satilik-bakimli-21-daire-18249649,2.645.000 TL,,İzmir,Bornova,Ümit Mahallesi,18249649,,16 Ekim 2025,Konut,Satılık,Daire,95 m²,100 m²,2+1,21 Ve Üzeri,1.Kat,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18249649İlan Güncelleme Tarihi16 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare95 m²Brüt Metrekare100 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkezde-tertemiz-satilik-31-daire-18226053,5.925.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18226053,,12 Ekim 2025,Konut,Satılık,Daire,90 m²,110 m²,3+1,21 Ve Üzeri,6.Kat,7,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat İrtifakı,Hayır,,,1,Genel Fiyat,İlan Numarası18226053İlan Güncelleme Tarihi12 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat6.KatBinanın Kat Sayısı7Isıtma TipiMerkezi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/31-arakat-full-izmir-manzarali-18071410,5.400.000 TL,,İzmir,Bornova,Kızılay Mahallesi,18071410,16 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,5-10,3.Kat,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18071410İlan Oluşturma Tarihi16 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-mah-yurtlar-forum-avm-yakini-satilik-21-daireler-18216660,4.000.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18216660,10 Ekim 2025,27 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,11-15,2.Kat,3,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18216660İlan Oluşturma Tarihi10 Ekim 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı11-15Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi25000 TLTakasYokBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,İkinci El,Betonarme,25000 TL,Var,,,Yok,,,,,1.0,,,,,,
https://www.emlakjet.com/ilan/bornova-kucuk-park-firsat-daire-21-18152739,3.800.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18152739,,09 Ekim 2025,Konut,Satılık,Daire,81 m²,95 m²,2+1,21 Ve Üzeri,1.Kat,7,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Var,1,Genel Fiyat,İlan Numarası18152739İlan Güncelleme Tarihi09 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare81 m²Brüt Metrekare95 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı1Ada38Parsel1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,38.0,1.0,,,
https://www.emlakjet.com/ilan/kizilay-mahallesinde-11-21-0-satilik-daireler-18120583,4.600.000 TL,,İzmir,Bornova,Erzene Mahallesi,18120583,24 Eylül 2025,27 Kasım 2025,Konut,Satılık,Daire,47 m²,57 m²,1+1,3,1.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18120583İlan Oluşturma Tarihi24 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare47 m²Brüt Metrekare57 m²Oda Sayısı1+1Binanın Yaşı3Bulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukBilinmiyorYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/aydinlik-luks-sifir-11-ataturk-mahallesinin-gozdesinde-18280828,3.950.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18280828,,22 Ekim 2025,Konut,Satılık,Daire,50 m²,55 m²,1+1,0 (Yeni),2.Kat,4,Isıtma Yok,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,,Var,1,Genel Fiyat,İlan Numarası18280828İlan Güncelleme Tarihi22 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/sifir-binada-ozel-bahceli-21-daire-firsat-18280829,4.950.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18280829,,06 Kasım 2025,Konut,Satılık,Daire,65 m²,80 m²,2+1,0 (Yeni),Bahçe Katı,4,Isıtma Yok,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18280829İlan Güncelleme Tarihi06 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe KatıBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-point-residence-satilik-studyo-10-daire-18186737,3.000.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,18186737,,09 Ekim 2025,Konut,Satılık,Daire,40 m²,46 m²,Stüdyo,0 (Yeni),8.Kat,45,Merkezi Doğalgaz,Boş,Krediye Uygun,,Kat İrtifakı,Evet,,,1,Genel Fiyat,İlan Numarası18186737İlan Güncelleme Tarihi09 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare46 m²Oda SayısıStüdyoBinanın Yaşı0 (Yeni)Bulunduğu Kat8.KatBinanın Kat Sayısı45Isıtma TipiMerkezi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeEvetBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/artenew-emlak-tan-inonu-mahallesi-nde-satilik-bina-18274740,27.000.000 TL,,İzmir,Bornova,İnönü Mahallesi,18274740,21 Ekim 2025,26 Kasım 2025,Konut,Satılık,Bina,110 m²,380 m²,3+1,21 Ve Üzeri,,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,Boş,,1,Genel Fiyat,İlan Numarası18274740İlan Oluşturma Tarihi21 Ekim 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare110 m²Brüt Metrekare380 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi120000 TLBanyo Sayısı1Banyo Metrekare10 m²Balkon DurumuVarKattaki Daire Sayısı3Balkon Sayısı3Balkon TipiAçık BalkonBalkon Metrekare15 m²Fiyat DurumuGenel FiyatDaha Fazla Gör,,,120000 TL,Var,3.0,Açık Balkon,Yok,200 TL,10 m²,15 m²,,,,,,,,3.0
https://www.emlakjet.com/ilan/life-gayrimenkul-den-full-tadilat-li-luks-yapili-satilik-21-18287098,4.150.000 TL,,İzmir,Bornova,İnönü Mahallesi,18287098,23 Ekim 2025,27 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,16-20,2.Kat,4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18287098İlan Oluşturma Tarihi23 Ekim 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ata-duraginda-full-esyali-satilik-18267355,4.650.000 TL,,İzmir,Bornova,Erzene Mahallesi,18267355,,20 Ekim 2025,Konut,Satılık,Daire,70 m²,80 m²,2+1,5-10,2.Kat,5,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası18267355İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/life-gayrimenkul-den-manzarali-otomotik-panjurlu-18219307,4.500.000 TL,,İzmir,Bornova,İnönü Mahallesi,18219307,10 Ekim 2025,18 Kasım 2025,Konut,Satılık,Daire,100 m²,120 m²,3+1,16-20,4.Kat,4,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18219307İlan Oluşturma Tarihi10 Ekim 2025İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi25000 TLTakasYokBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,İkinci El,Betonarme,25000 TL,Var,,,Yok,,,,,1.0,,,,Evet,,
https://www.emlakjet.com/ilan/mevlana-mh-ege-uni-forum-avm-ye-yakin-satilik-11-sifir-daireler-18203119,3.150.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18203119,,10 Ekim 2025,Konut,Satılık,Daire,40 m²,45 m²,1+1,0 (Yeni),Yüksek Giriş,2,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18203119İlan Güncelleme Tarihi10 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu KatYüksek GirişBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-yakakoyde-doganin-icinde-satilik-21-mustakik-ev-18228655,4.450.000 TL,,İzmir,Bornova,Yakaköy Mahallesi,18228655,,30 Ekim 2025,Konut,Satılık,Müstakil Ev,75 m²,90 m²,2+1,3,,1,Sobalı,Mülk Sahibi Oturuyor,Bilinmiyor,Bilinmiyor,Hisseli Tapu,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası18228655İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare75 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı3Binanın Kat Sayısı1Isıtma TipiSobalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukBilinmiyorYatırıma UygunlukBilinmiyorTapu DurumuHisseli TapuEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,
