URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Eşya Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,İlan Oluşturma Tarihi,Yapı Durumu,İpotek Durumu,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Salon Metrekare,WC Sayısı,WC Metrekare,Zemin Etüdü,Bulunduğu Kat,Yapı Tipi,Balkon Metrekare,Parsel,Görüntülü Gezilebilir mi?,Ada,Kira Getirisi,Aidat,Kattaki Daire Sayısı,Pafta
https://www.emlakjet.com/ilan/bornova-mevlana-sitesi-nde-merkezi-konum-satilik-genis-31-daire-17857197,5.280.000 TL,,İzmir,Bornova,Mevlana Mahallesi,17857197,08 Kasım 2025,Konut,Satılık,Daire,130 m²,140 m²,3+1,16-20,7,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Evet,Yok,2,Genel Fiyat,İlan Numarası17857197İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare130 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat5.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,5.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/sertac-gayrimenkulden-kizilay-mah-3artibir-120metre-kare-bahcekati-17768497,3.450.000 TL,,İzmir,Bornova,Kızılay Mahallesi,17768497,29 Kasım 2025,Konut,Satılık,Müstakil Ev,110 m²,120 m²,3+1,21 Ve Üzeri,4,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17768497İlan Oluşturma Tarihi05 Ağustos 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşKira Getirisi30000 TLTakasYokBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuVarSalon Metrekare25 m²WC Sayısı1Ada435Pafta1Parsel308Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?HayırZemin EtüdüVarDaha Fazla Gör,05 Ağustos 2025,İkinci El,Yok,5 m²,Var,,,25 m²,1.0,,Var,,Betonarme,,308.0,Hayır,435.0,30000 TL,,,1.0
https://www.emlakjet.com/ilan/satilik-masrafsiz-dubleks-luks-daire-bornova-ataturk-mah-17624608,8.150.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17624608,24 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,3+1,5-10,4,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17624608İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/otuzbes-ten-bornova-erzen-de-luks-2-1-yeni-bina-asansorlu-17535630,5.390.000 TL,,İzmir,Bornova,Erzene Mahallesi,17535630,07 Kasım 2025,Konut,Satılık,Daire,77 m²,90 m²,2+1,4,7,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,,Evet,,1,Genel Fiyat,İlan Numarası17535630İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare77 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı4Bulunduğu KatYüksek GirişBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Yüksek Giriş,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-bornova-merkezde-satilik-bos-ara-kat-21-daire-17984439,5.600.000 TL,,İzmir,Bornova,Ergene Mahallesi,17984439,01 Eylül 2025,Konut,Satılık,Daire,65 m²,70 m²,2+1,5-10,4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17984439İlan Güncelleme Tarihi01 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare70 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-genc-binada-bahce-kati-satilik-31-daire-17518538,3.500.000 TL,,İzmir,Bornova,Erzene Mahallesi,17518538,10 Kasım 2025,Konut,Satılık,Daire,115 m²,120 m²,3+1,11-15,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17518538İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare115 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu KatBahçe KatıBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Bahçe Katı,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-evka-3-te-satilik-daire-18002573,7.249.000 TL,,İzmir,Bornova,Erzene Mahallesi,18002573,26 Kasım 2025,Konut,Satılık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,,Hayır,,1,Genel Fiyat,İlan Numarası18002573İlan Oluşturma Tarihi03 Eylül 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat500 TLKira Getirisi30000 TLBanyo Sayısı1Balkon DurumuVarAda4691Parsel1Fiyat DurumuGenel FiyatDaha Fazla Gör,03 Eylül 2025,İkinci El,,,Var,,,,,,,3.Kat,Betonarme,,1.0,,4691.0,30000 TL,500 TL,,
https://www.emlakjet.com/ilan/31-satilik-ferah-daire-18039568,4.500.000 TL,,İzmir,Bornova,İnönü Mahallesi,18039568,27 Kasım 2025,Konut,Satılık,Daire,100 m²,111 m²,3+1,21 Ve Üzeri,4,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası18039568İlan Oluşturma Tarihi10 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare111 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,10 Eylül 2025,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/gurpinar-gayrimekulden-31-temiz-bakimli-daire-18016838,5.150.000 TL,,İzmir,Bornova,İnönü Mahallesi,18016838,06 Eylül 2025,Konut,Satılık,Daire,135 m²,140 m²,3+1,16-20,5,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası18016838İlan Oluşturma Tarihi06 Eylül 2025İlan Güncelleme Tarihi06 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare135 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,06 Eylül 2025,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-evka-3-aegean-forest-luks-konfor-ve-guvenli-yasam-17911656,14.100.000 TL,,İzmir,Bornova,Erzene Mahallesi,17911656,27 Ekim 2025,Konut,Satılık,Daire,112 m²,130 m²,3+1,0 (Yeni),5,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Var,2,Genel Fiyat,İlan Numarası17911656İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare112 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-camdibi-buzcular-sitesi-nde-satilik-31-daire-17658736,9.000.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17658736,24 Ekim 2025,Konut,Satılık,Daire,120 m²,140 m²,3+1,5-10,16,Merkezi (Pay Ölçer),Boş,Krediye Uygun,,Kat Mülkiyeti,,Evet,,2,Genel Fiyat,İlan Numarası17658736İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı16Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/buraxtan-ataturk-mh-yavuzcad-uzerinde-21-satilik-daire-17598334,5.450.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17598334,29 Kasım 2025,Konut,Satılık,Daire,80 m²,90 m²,2+1,21 Ve Üzeri,5,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17598334İlan Oluşturma Tarihi05 Temmuz 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,05 Temmuz 2025,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/erdemay-emlaktan-satilik11-inonu-mahallesinde-mustakil-18022845,1.750.000 TL,,İzmir,Bornova,İnönü Mahallesi,18022845,02 Ekim 2025,Konut,Satılık,Daire,48 m²,50 m²,1+1,11-15,1,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,,Hayır,Yok,1,Genel Fiyat,İlan Numarası18022845İlan Güncelleme Tarihi02 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare48 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı11-15Bulunduğu KatKot 1 (-1).KatBinanın Kat Sayısı1Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat50 TLTakasYokBanyo Sayısı1Ada3498Parsel6Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,,,,,,,,,,Kot 1 (-1).Kat,Betonarme,,6.0,,3498.0,,50 TL,,
https://www.emlakjet.com/ilan/ege-univ-hasta-metro-yakini-yatirimlik-satilik-21-daire-17756502,4.250.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17756502,27 Kasım 2025,Konut,Satılık,Daire,80 m²,90 m²,2+1,5-10,4,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17756502İlan Oluşturma Tarihi02 Ağustos 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat200 TLKira Getirisi30000 TLTakasYokBanyo Sayısı1Balkon DurumuVarWC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör,02 Ağustos 2025,İkinci El,,,Var,,,,1.0,,,2.Kat,Betonarme,,,Evet,,30000 TL,200 TL,,
https://www.emlakjet.com/ilan/bornova-nin-tam-merkezinde-dogalgazli-esyali-satilik-31-daire-17920107,3.890.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17920107,26 Kasım 2025,Konut,Satılık,Daire,120 m²,135 m²,3+1,21 Ve Üzeri,4,Kombi Doğalgaz,Boş,Krediye Uygun Değil,,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17920107İlan Oluşturma Tarihi20 Ağustos 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1WC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,20 Ağustos 2025,İkinci El,,,,,,,2.0,,,Yüksek Giriş,,,,,,,,,
https://www.emlakjet.com/ilan/forum-bornova-ya-yurume-mesafesinde-41-tripleks-mustakil-villa-17857134,44.000.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17857134,08 Kasım 2025,Konut,Satılık,Villa,230 m²,250 m²,4+1,16-20,3,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,2,Genel Fiyat,İlan Numarası17857134İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare230 m²Brüt Metrekare250 m²Oda Sayısı4+1Binanın Yaşı16-20Binanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kemalpasa-mahallesinde-11-satilik-daire-17608429,3.850.000 TL,,İzmir,Bornova,Kemalpaşa Mahallesi,17608429,27 Kasım 2025,Konut,Satılık,Daire,50 m²,58 m²,1+1,0 (Yeni),4,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17608429İlan Oluşturma Tarihi07 Temmuz 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare58 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,07 Temmuz 2025,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-bornova-evka-3-te-41-satilik-daire-17800543,13.500.000 TL,,İzmir,Bornova,Ergene Mahallesi,17800543,24 Ekim 2025,Konut,Satılık,Daire,190 m²,220 m²,4+1,11-15,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,3,Genel Fiyat,İlan Numarası17800543İlan Güncelleme Tarihi24 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare190 m²Brüt Metrekare220 m²Oda Sayısı4+1Binanın Yaşı11-15Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-evka-4-tadilatli-satilik-21-18053063,3.400.000 TL,,İzmir,Bornova,Evka 4 Mahallesi,18053063,14 Eylül 2025,Konut,Satılık,Daire,62 m²,67 m²,2+1,21 Ve Üzeri,5,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Eşyalı,Hayır,Yok,1,Genel Fiyat,İlan Numarası18053063İlan Güncelleme Tarihi14 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare62 m²Brüt Metrekare67 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı5Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/yigit-gayrimenkul-den-bornova-ergene-de-satilik-11-daire-17624520,4.000.000 TL,,İzmir,Bornova,Ergene Mahallesi,17624520,27 Kasım 2025,Konut,Satılık,Daire,55 m²,65 m²,1+1,5-10,6,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17624520İlan Oluşturma Tarihi09 Temmuz 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare55 m²Brüt Metrekare65 m²Oda Sayısı1+1Binanın Yaşı5-10Bulunduğu KatYüksek GirişBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,09 Temmuz 2025,,,,,,,,,,,Yüksek Giriş,,,,,,,,,
https://www.emlakjet.com/ilan/camdibinde-merkezi-konumda-31-kapali-mutfakterasli-daire-17945578,2.950.000 TL,,İzmir,Bornova,Barbaros Mahallesi,17945578,28 Ekim 2025,Konut,Satılık,Daire,110 m²,122 m²,3+1,21 Ve Üzeri,3,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17945578İlan Güncelleme Tarihi28 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare122 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/inonu-mahallesinde-3-cepheli-135-m2-satilik-daire-18001323,5.100.000 TL,,İzmir,Bornova,İnönü Mahallesi,18001323,15 Ekim 2025,Konut,Satılık,Daire,135 m²,140 m²,3+1,16-20,4,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Yatırıma Uygun,Kat Mülkiyeti,,Evet,,1,Genel Fiyat,İlan Numarası18001323İlan Güncelleme Tarihi15 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare135 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukYatırıma UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı1Balkon DurumuVarBalkon Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,Var,2,,,,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/kw-cobans-tan-fevzi-cakmak-caddesi-uzeri-ata-apartmani-nda-100m-yenilenmis-daire-17777748,5.850.000 TL,,İzmir,Bornova,Erzene Mahallesi,17777748,20 Kasım 2025,Konut,Satılık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,8,Merkezi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17777748İlan Oluşturma Tarihi07 Ağustos 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat6.KatBinanın Kat Sayısı8Isıtma TipiMerkezi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşAidat2500 TLKira Getirisi40000 TLTakasYokBanyo Sayısı1Banyo Metrekare6 m²Balkon DurumuVarBalkon Sayısı2Balkon TipiAçık BalkonBalkon Metrekare10 m²Salon Metrekare30 m²WC Sayısı2WC Metrekare4 m²Ada185Parsel17Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,07 Ağustos 2025,İkinci El,Yok,6 m²,Var,2,Açık Balkon,30 m²,2.0,4 m²,Var,6.Kat,Betonarme,10 m²,17.0,Evet,185.0,40000 TL,2500 TL,,
https://www.emlakjet.com/ilan/21-islek-cadde-uzerinde-acil-satilik-17993045,3.350.000 TL,,İzmir,Bornova,Erzene Mahallesi,17993045,27 Kasım 2025,Konut,Satılık,Daire,86 m²,90 m²,2+1,21 Ve Üzeri,6,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17993045İlan Oluşturma Tarihi02 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare86 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,02 Eylül 2025,,,,,,,,,,,3.Kat,,,,,,,,,
